no,product name,price,vendor,link
1762,Paddy 2 Micro Patterned Polo Shirt Blue,1.800.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paddy-2-micro-patterned-polo-shirt-blue#
1763,Paddy 2 Micro Patterned Polo Shirt Light Blue,1.600.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paddy-2-micro-patterned-polo-shirt-light-blue#
1764,Paddy 2 Micro Patterned Polo Shirt Navy,1.600.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paddy-2-micro-patterned-polo-shirt-navy#
1765,Paddy 2 Micro Patterned Polo Shirt Black,1.600.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paddy-2-micro-patterned-polo-shirt-black#
1766,Logo Artwork Cap Dark Blue,1.600.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-logo-artwork-cap-dark-blue#
1767,Logo Artwork Cap White,1.600.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-logo-artwork-cap-white#
1768,Logo Artwork Cap Black,1.600.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-logo-artwork-cap-black#
1769,Tover Honeycomb Motif Logo Cap Dark Blue,1.600.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-tover-honeycomb-motif-logo-cap-dark-blue#
1770,Le Pliage LGP Wallet Black White,1.900.000,Longchamp,https://voila.id/collections/men/products/longchamp-le-pliage-lgp-wallet-black-white#
1771,Sweatshirt Couture Atelier Logo Print Black,3.500.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-sweatshirt-couture-atelier-logo-print-black#
1772,Canvas Kampus Tiger Card Holder with Long Strap Black,2.050.000,Kenzo,https://voila.id/collections/men/products/kenzo-canvas-kampus-tiger-card-holder-with-long-strap-black#
1773,Low Vulcanized Canvas Blue Light,4.100.000,Off-White,https://voila.id/collections/men/products/off-white-low-vulcanized-canvas-blue-light#
1774,Mickey Mouse Paint Sweatshirt Black,3.900.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-mickey-mouse-paint-sweatshirt-black#
1775,Basket Ball Graphic-Print T-Shirt Grey Man,3.100.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-basket-ball-graphic-print-t-shirt-grey-man#
1776,Basket Ball Graphic-Print T-Shirt Black Man,3.100.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-basket-ball-graphic-print-t-shirt-black-man#
1777,Slide Flat Sandals - Silver,3.600.000,Givenchy,https://voila.id/collections/men/products/givenchy-slide-flat-sandals-silver#
1778,Sweatshirt Hoodie Logo Box Pale Grey,3.400.000,Kenzo,https://voila.id/collections/men/products/kenzo-sweatshirt-hoodie-logo-box-pale-grey#
1779,Sweatshirt Logo Flag Blush,2.500.000,Kenzo,https://voila.id/collections/men/products/kenzo-sweatshirt-logo-flag-blush#
1780,Logo Box Print Pale Grey,1.900.000,Kenzo,https://voila.id/collections/men/products/kenzo-logo-box-print-pale-grey#
1781,Polo Style Paule 4 Grey,1.400.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-polo-style-paule-4-grey#
1782,Jeans Couture Logo Reflective T-Shirt Black Multi,2.400.000,Versace,https://voila.id/collections/men/products/versace-jeans-couture-logo-reflective-t-shirt-black-multi#
1783,Jeans Couture T-Shirt Logo Print Black Gold Foil,2.100.000,Versace,https://voila.id/collections/men/products/versace-jeans-couture-t-shirt-logo-print-black-gold-foil#
1784,Bracelet Set Oblique - Navy,6.000.000,Christian Dior,https://voila.id/collections/men/products/christian-dior-bracelet-set-oblique-navy#
1785,Jeans Couture T-Shirt Black Logo Blue,2.000.000,Versace,https://voila.id/collections/men/products/versace-jeans-couture-t-shirt-black-logo-blue#
1786,Pantovel Triangle Logo Black Shw,7.500.000,Prada,https://voila.id/collections/men/products/prada-pantovel-triangle-logo-black-shw#
1787,Pool Fun Spikes Sandals Black,6.000.000,Christian Louboutin,https://voila.id/collections/men/products/christian-louboutin-pool-fun-spikes-sandals-black#
1788,Toblach Brushed Leather Sneakers Black,8.000.000,Prada,https://voila.id/collections/men/products/prada-toblach-brushed-leather-sneakers-black#
1789,T-Shirt With Macramé Pocket And Valentino Print White Red,6.800.000,Valentino Garavani,https://voila.id/collections/men/products/valentino-garavani-t-shirt-with-macrame-pocket-and-valentino-print-white-red#
1790,Check Merino Wool Jacquard Sweater Birch Brown,7.600.000,Burberry,https://voila.id/collections/men/products/burberry-check-merino-wool-jacquard-sweater-birch-brown#
1791,Icon Stripe Placket Cotton Piqué Polo Shirt Black,4.300.000,Burberry,https://voila.id/collections/men/products/burberry-icon-stripe-placket-cotton-pique-polo-shirt-black#
1792,City Gommino in Leather Cacao,5.900.000,Tod's,https://voila.id/collections/men/products/tods-city-gommino-in-leather-cacao#
1793,Logo-Print Cotton T-Shirt Grey,2.800.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-logo-print-cotton-t-shirt-grey#
1794,Mickey Mouse Print T-Shirt Grey,2.800.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-mickey-mouse-print-t-shirt-grey#
1795,Polo Bear Print T-Shirt Grey,2.200.000,Polo Ralph Lauren,https://voila.id/collections/men/products/polo-ralph-lauren-polo-bear-print-t-shirt-grey#
1796,Polo Bear Print T-Shirt Navy Blue,2.200.000,Polo Ralph Lauren,https://voila.id/collections/men/products/polo-ralph-lauren-polo-bear-print-t-shirt-navy-blue#
1797,Marina Polo Bear Print T-Shirt White Man,1.900.000,Polo Ralph Lauren,https://voila.id/collections/men/products/polo-ralph-lauren-marina-polo-bear-print-t-shirt-white-man#
1798,Polo Bear Print T-Shirt Blue,1.800.000,Polo Ralph Lauren,https://voila.id/collections/men/products/polo-ralph-lauren-polo-bear-print-t-shirt-blue#
1799,Polo Bear Polo Shirt Grey,2.500.000,Polo Ralph Lauren,https://voila.id/collections/men/products/polo-ralph-lauren-polo-bear-polo-shirt-grey#
1800,Bear Print Sweatshirt Grey Man,2.800.000,Polo Ralph Lauren,https://voila.id/collections/men/products/polo-ralph-lauren-bear-print-sweatshirt-grey-man#
1801,Tover Honeycomb Motif Logo Cap White,1.600.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-tover-honeycomb-motif-logo-cap-white#
1802,Paddy 1 Logo Details Pima Cotton Pique Polo Shirt White,1.900.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paddy-1-logo-details-pima-cotton-pique-polo-shirt-white#
1803,Tiger Sweatshirt Black Ivory Man,2.900.000,Kenzo,https://voila.id/collections/men/products/kenzo-tiger-sweatshirt-black-ivory-man#
1804,Paule 5 Air Cool Stretch Cotton Polo Shirt - Coral,1.499.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paule-5-air-cool-stretch-cotton-polo-shirt-coral#
1805,Tiger Embroidered Sweatshirt Sand Army,3.100.000,Kenzo,https://voila.id/collections/men/products/kenzo-tiger-embroidered-sweatshirt-sand-army#
1806,Paule 5 Air Cool Stretch Cotton Polo Shirt Black,1.900.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paule-5-air-cool-stretch-cotton-polo-shirt-black#
1807,Pavel Logo Embossed Polo Shirt Navy,1.800.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-pavel-logo-embossed-polo-shirt-navy#
1808,Paule Logo-Detail Collar Slim Fit Polo Shirt Blue,1.600.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paule-logo-detail-collar-slim-fit-polo-shirt-blue#
1809,Paule Logo-Detail Collar Slim Fit Polo Shirt Dark Blue,1.900.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paule-logo-detail-collar-slim-fit-polo-shirt-dark-blue#
1810,Logo Print Rainbow T-Shirt Black Multi,2.799.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-logo-print-rainbow-t-shirt-black-multi#
1811,Triangle Logo Messenger Bag Black,13.000.000,Prada,https://voila.id/collections/men/products/prada-triangle-logo-messenger-bag-black#
1812,T-Shirt Mask on Painted Black Multicolor,2.800.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-t-shirt-mask-on-painted-black-multicolor#
1813,Paul Batch Slim-Fit Polo Shirt Navy,1.499.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paul-batch-slim-fit-polo-shirt-navy#
1814,Paul Batch Slim-Fit Polo Shirt Black,1.800.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paul-batch-slim-fit-polo-shirt-black#
1815,Paddy Pro Golf Polo Shirt Teal,1.800.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paddy-pro-golf-polo-shirt-teal#
1816,Chicago Champions T-Shirt Black,3.100.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-chicago-champions-t-shirt-black#
1817,Paddy Pro Golf Polo Shirt Blue,1.800.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paddy-pro-golf-polo-shirt-blue#
1818,Logo Print Cotton T-Shirt Black,4.100.000,Burberry,https://voila.id/collections/men/products/burberry-logo-print-cotton-t-shirt-black#
1819,Paddy Pro Golf Polo Shirt White,1.600.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paddy-pro-golf-polo-shirt-white#
1820,Paddy Pro Golf Polo Shirt - Grey,1.800.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paddy-pro-golf-polo-shirt-grey#
1821,Paddy Pro Golf Polo Shirt Black,1.800.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paddy-pro-golf-polo-shirt-black#
1822,Polo Paul Curved Slim Fit Open Light Red,1.800.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-polo-paul-curved-slim-fit-open-light-red#
1823,Polo Paul Curved Slim Fit Open Medium Blue,1.499.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-polo-paul-curved-slim-fit-open-medium-blue#
1824,Out Of Office Low-Top Sneakers White Blue Man,5.100.000,Off-White,https://voila.id/collections/men/products/off-white-out-of-office-low-top-sneakers-white-blue-man#
1825,Polo Paul Curved Slim Fit Open Dark Green,1.900.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-polo-paul-curved-slim-fit-open-dark-green#
1826,Out Of Office Low-Top Sneakers White Green,5.100.000,Off-White,https://voila.id/collections/men/products/off-white-out-of-office-low-top-sneakers-white-green#
1827,Polo Paul Curved Slim Fit Open White,1.900.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-polo-paul-curved-slim-fit-open-white#
1828,Polo Paul Curved Slim Fit Open - White Logo Coral Embbosed,1.800.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-polo-paul-curved-slim-fit-open-white-logo-coral-embbosed#
1829,Polo Paul Curved Slim Fit Open Grey,1.800.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-polo-paul-curved-slim-fit-open-grey#
1830,Polo Paddy Orange,1.499.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-polo-paddy-orange#
1831,Polo Paddy Coral,1.499.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-polo-paddy-coral#
1832,Paddy Polo Navy Logo Coral,1.800.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paddy-polo-navy-logo-coral#
1833,Undercollar Logo Cotton-Piqué Polo Shirt Gray Green,1.800.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-undercollar-logo-cotton-pique-polo-shirt-gray-green#
1834,Logo Patch Tricolor Detail Polo Shirt Black,3.100.000,Moncler,https://voila.id/collections/men/products/moncler-logo-patch-tricolor-detail-polo-shirt-black#
1835,Polo Paddy White Logo Coral,1.700.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-polo-paddy-white-logo-coral#
1836,Paule 5 Air Cool Stretch Cotton Polo Shirt - Turquoise,1.900.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-paule-5-air-cool-stretch-cotton-polo-shirt-turquoise#
1837,Louis Junior Spikes Sneakers - White,7.900.000,Christian Louboutin,https://voila.id/collections/men/products/christian-louboutin-louis-junior-spikes-sneakers-white#
1838,Oblique Jacquard Alpha Sandal Off White,8.700.000,Christian Dior,https://voila.id/collections/men/products/christian-dior-oblique-jacquard-alpha-sandal-off-white#
1839,Kingsnake Print GG Supreme Snake Baseball Hat Black Grey,5.600.000,Gucci,https://voila.id/collections/men/products/gucci-kingsnake-print-gg-supreme-snake-baseball-hat-black-grey#
1840,Diagonals Track Jacket Black Limestone,7.100.000,Off-White,https://voila.id/collections/men/products/off-white-diagonals-track-jacket-black-limestone#
1841,Logo Slide Sandals Green Black,4.600.000,Balenciaga,https://voila.id/collections/men/products/balenciaga-logo-slide-sandals-green-black#
1842,All-Over K-Tiger T-Shirt Black Men,2.200.000,Kenzo,https://voila.id/collections/men/products/kenzo-all-over-k-tiger-t-shirt-black-men#
1843,K-Tiger Sweatshirt Black Men,2.800.000,Kenzo,https://voila.id/collections/men/products/kenzo-k-tiger-sweatshirt-black-men#
1844,Diagonal Envelope Clutch Black White,5.500.000,Off-White,https://voila.id/collections/men/products/off-white-diagonal-envelope-clutch-black-white#
1845,T-Shirt Crewneck Ikonik K Logo Embroidered Black,2.100.000,Karl Lagerfeld,https://voila.id/collections/men/products/karl-lagerfeld-t-shirt-crewneck-ikonik-k-logo-embroidered-black#
1846,Apple Print Hoodie Black Man,5.300.000,Off-White,https://voila.id/collections/men/products/off-white-apple-print-hoodie-black-man#
1847,Caravaggio Boy T-Shirt Black Man,3.300.000,Off-White,https://voila.id/collections/men/products/off-white-caravaggio-boy-t-shirt-black-man#
1848,Apple Print T-Shirt Black Man,3.400.000,Off-White,https://voila.id/collections/men/products/off-white-apple-print-t-shirt-black-man#
1849,Brogue Detail Derby Shoes Black,8.800.000,Prada,https://voila.id/collections/men/products/prada-brogue-detail-derby-shoes-black#
1850,Wing Low Sneakers White,6.600.000,Givenchy,https://voila.id/collections/men/products/givenchy-wing-low-sneakers-white#
1851,Monogram Motif Short-Sleeve Shirt Navy Man,4.400.000,Burberry,https://voila.id/collections/men/products/burberry-monogram-motif-short-sleeve-shirt-navy-man#
1852,T-Shirt Mask on Painted Turquoise,2.800.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-t-shirt-mask-on-painted-turquoise#
1853,Mesh Fabric Camouflage Rockrunner Sneaker Military Green,6.000.000,Valentino Garavani,https://voila.id/collections/men/products/valentino-garavani-mesh-fabric-camouflage-rockrunner-sneaker-military-green#
1854,VLTN TIMES Giggies Low-Top Fabric Sneaker Black White,6.500.000,Valentino Garavani,https://voila.id/collections/men/products/valentino-garavani-vltn-times-giggies-low-top-fabric-sneaker-black-white#
1855,Chicago Champions T-Shirt Black Man,3.100.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-chicago-champions-t-shirt-black-man#
1856,VLTN TIMES Giggies Low-Top Fabric Sneaker White Black,6.500.000,Valentino Garavani,https://voila.id/collections/men/products/valentino-garavani-vltn-times-giggies-low-top-fabric-sneaker-white-black#
1857,Rockstud Rubber Sandal Slide Navy Man,3.900.000,Valentino Garavani,https://voila.id/collections/men/products/valentino-garavani-rockstud-rubber-sandal-slide-navy-man#
1858,Logo-Print Cotton T-Shirt White Man,3.100.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-logo-print-cotton-t-shirt-white-man#
1859,Logo-Print Cotton T-Shirt Black Man,2.799.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-logo-print-cotton-t-shirt-black-man#
1860,T-Shirt Heritage Print on Front - Turquoise,2.800.000,Ih Nom Uh Nit,https://voila.id/collections/men/products/ih-nom-uh-nit-t-shirt-heritage-print-on-front-turquoise#
1861,Macrame Pocket and Logo Print T-Shirt Black Man,6.400.000,Valentino Garavani,https://voila.id/collections/men/products/valentino-garavani-macrame-pocket-and-logo-print-t-shirt-black-man#
1862,Flowers Signature Mini Roller Messenger Bag Black Grained,27.400.000,Christian Dior,https://voila.id/collections/men/products/christian-dior-flowers-signature-mini-roller-messenger-bag-black-grained#
1863,Medusa T-Shirt Black Logo Gold,6.200.000,Versace,https://voila.id/collections/men/products/versace-medusa-t-shirt-black-logo-gold#
1864,Sport Crossbody Phone Holder Black,2.200.000,Kenzo,https://voila.id/collections/men/products/kenzo-sport-crossbody-phone-holder-black#
1865,Logo Print T-Shirt White,2.000.000,Billionaire Boys Club,https://voila.id/collections/men/products/billionaire-boys-club-logo-print-t-shirt-white#
1866,Palazzo Belt with Medusa Buckle Black Ghw,4.500.000,Versace,https://voila.id/collections/men/products/versace-palazzo-belt-with-medusa-buckle-black-ghw#
1867,Play Cardigan Red Heart Black,4.400.000,Comme Des Garcons,https://voila.id/collections/men/products/comme-des-garcons-play-cardigan-red-heart-black#
1868,Lightweight Check Wool Silk Scarf Alabaster,4.400.000,Burberry,https://voila.id/collections/men/products/burberry-lightweight-check-wool-silk-scarf-alabaster#
1869,3D BB Logo Glow In The Dark Pool Slide Sandal Black White,3.599.000,Balenciaga,https://voila.id/collections/men/products/balenciaga-3d-bb-logo-glow-in-the-dark-pool-slide-sandal-black-white#
1870,Rockstud Rubber Slider Sandal Black,3.900.000,Valentino Garavani,https://voila.id/collections/men/products/valentino-garavani-rockstud-rubber-slider-sandal-black#
1871,Long Sleeved Vintage Check Shirt,5.300.000,Burberry,https://voila.id/collections/men/products/burberry-long-sleeved-vintage-check-shirt#
1872,Polo Paddy 1 Shirt Regular Fit Grey,1.499.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-polo-paddy-1-shirt-regular-fit-grey#
1873,Polo Paul Curved Slim Fit Turquoise/Aqua (Kra Stripe),1.300.000,Hugo Boss,https://voila.id/collections/men/products/hugo-boss-polo-paul-curved-slim-fit-turquoise-aqua-kra-stripe#
